time,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence
0,0.5058887004852295,0.228908360004425,-0.5797572731971741,0.999956488609314,0.5142980217933655,0.1982031464576721,-0.5583972930908203,0.9998855590820312,0.5198429822921753,0.1974658966064453,-0.5583985447883606,0.999883770942688,0.5255647897720337,0.1967287063598632,-0.558523952960968,0.999853014945984,0.4947305023670196,0.2008315324783325,-0.5610110759735107,0.9998985528945924,0.4874526560306549,0.2023307085037231,-0.5610078573226929,0.9999045133590698,0.4809167981147766,0.2037585377693176,-0.5611775517463684,0.9999066591262816,0.5340994000434875,0.2051447033882141,-0.3925457894802093,0.9998469352722168,0.4731817543506622,0.21601402759552,-0.4017504751682281,0.9999136924743652,0.5167155861854553,0.2568661570549011,-0.5142117738723755,0.9999849796295166,0.4937978386878967,0.2621465921401977,-0.5167843699455261,0.9999889135360718,0.5894516706466675,0.3884004950523376,-0.2490905821323394,0.9999233484268188,0.4285966157913208,0.3931940197944641,-0.3058624267578125,0.9999308586120604,0.6070849299430847,0.635047972202301,-0.1686092764139175,0.9920750856399536,0.4121673703193664,0.6604071259498596,-0.284039556980133,0.9940112233161926,0.6007688641548157,0.8594405055046082,-0.3002089262008667,0.9118415117263794,0.4209563136100769,0.8865082859992981,-0.4305428266525268,0.9390352964401244,0.6028009057044983,0.9208717346191406,-0.3511564135551452,0.7635001540184021,0.4186089336872101,0.9434880018234252,-0.4830033481121063,0.8239337801933289,0.5871570706367493,0.9169790148735046,-0.3855042457580566,0.800665020942688,0.4352539777755737,0.9387494921684264,-0.5269244313240051,0.8577249050140381,0.5817430019378662,0.901386022567749,-0.3169775009155273,0.8208032250404358,0.4393804967403412,0.920817494392395,-0.4499335289001465,0.8622369170188904,0.5575219392776489,0.7982934713363647,0.0116451624780893,0.9958827495574952,0.4648107886314392,0.8085222244262695,-0.0108470320701599,0.9934133887290956,0.5551912188529968,1.1123090982437134,0.038171399384737,0.7110170722007751,0.4627629816532135,1.1097886562347412,0.0865365788340568,0.4133654534816742,0.5568492412567139,1.3281795978546145,0.4906992316246032,0.043703842908144,0.4661628901958465,1.3371262550354004,0.4593255221843719,0.0217939671128988,0.5566336512565613,1.366458773612976,0.5267094373703003,0.0482711978256702,0.4664134383201599,1.3781334161758425,0.4898649454116821,0.0261918250471353,0.5515599846839905,1.4281046390533447,0.3472612798213959,0.0292003918439149,0.4782689809799194,1.4332596063613892,0.2820558845996856,0.0196872986853122
33,0.5041104555130005,0.2288254648447036,-0.5739740133285522,0.999955713748932,0.5137740969657898,0.1982816457748413,-0.5521480441093445,0.9998844265937804,0.5196217894554138,0.1976922452449798,-0.552187979221344,0.999881386756897,0.5253547430038452,0.1972309798002243,-0.5522686243057251,0.9998515844345092,0.4939404428005218,0.200807124376297,-0.5540503263473511,0.9998983144760132,0.4870051741600036,0.2021559327840805,-0.5541051626205444,0.9999040365219116,0.4806896150112152,0.203403040766716,-0.5542919039726257,0.9999063014984132,0.5340131521224976,0.2065833061933517,-0.3795832693576813,0.9998406767845154,0.4732157588005066,0.214052602648735,-0.3855508267879486,0.99991112947464,0.5160025954246521,0.2568552494049072,-0.5064813494682312,0.9999848008155824,0.492298424243927,0.2613774836063385,-0.5082828402519226,0.9999887347221376,0.5893178582191467,0.3858831524848938,-0.2371883392333984,0.999926507472992,0.4281032383441925,0.3935838937759399,-0.279365211725235,0.9999324679374696,0.6070857644081116,0.6338066458702087,-0.1457977294921875,0.9925190806388856,0.4117531180381775,0.6593329310417175,-0.2449860423803329,0.9941262006759644,0.601912796497345,0.8570592999458313,-0.2968321144580841,0.9187546372413636,0.4209558069705963,0.8841285705566406,-0.4115442931652069,0.9421935081481934,0.6034556031227112,0.9204676747322084,-0.3510803282260895,0.7817133069038391,0.4187080264091491,0.9432474374771118,-0.4665824472904205,0.8339189887046814,0.5883527994155884,0.91681969165802,-0.3886607885360718,0.8159434199333191,0.4352602660655975,0.9387275576591492,-0.5160898566246033,0.8656196594238281,0.5836504697799683,0.900431215763092,-0.3152076601982116,0.8340527415275574,0.4394287168979645,0.9207630157470704,-0.4326457679271698,0.8693490624427795,0.5574917197227478,0.8101253509521484,0.0104879485443234,0.9959529638290404,0.4619178473949432,0.8253607153892517,-0.0097566535696387,0.9935646653175354,0.5551925897598267,1.1331231594085691,-0.0203695204108953,0.7007299661636353,0.4627452194690704,1.120902180671692,0.0799745842814445,0.4085935652256012,0.556705117225647,1.3607572317123413,0.424986869096756,0.0445271804928779,0.4662127494812011,1.3602657318115234,0.4660569429397583,0.0232380330562591,0.5560153722763062,1.396287441253662,0.4603250324726105,0.0480654314160347,0.4663897454738617,1.3979898691177368,0.4994369447231293,0.0274987779557704,0.5515577793121338,1.4619721174240112,0.2773765027523041,0.0296602956950664,0.4789477884769439,1.460881590843201,0.2913501858711242,0.0210140105336904
66,0.5038626194000244,0.2278810888528823,-0.5791887640953064,0.9999545812606812,0.5137970447540283,0.19809091091156,-0.5555862188339233,0.9998818635940552,0.5197188854217529,0.197661280632019,-0.5556685924530029,0.9998787641525269,0.5254389047622681,0.197239339351654,-0.5556977987289429,0.9998483657836914,0.493933230638504,0.199979618191719,-0.5576229691505432,0.9998974800109864,0.487010508775711,0.2010149210691452,-0.5577343702316284,0.9999040365219116,0.4806953966617584,0.2020321637392044,-0.5579491257667542,0.9999058246612548,0.5340710878372192,0.2071993201971054,-0.380581647157669,0.9998317956924438,0.4732709228992462,0.2118428945541381,-0.3879038095474243,0.99990975856781,0.5159069299697876,0.2566354274749756,-0.509315550327301,0.9999837875366212,0.4917866289615631,0.260098248720169,-0.5116270184516907,0.9999881386756896,0.5891104340553284,0.3865930438041687,-0.235644593834877,0.9999256134033204,0.4275440275669098,0.3942650258541107,-0.2790989577770233,0.9999321699142456,0.6070795655250549,0.6346664428710938,-0.1429553627967834,0.9928826689720154,0.4109703600406647,0.6581796407699585,-0.2443746477365493,0.9943270087242126,0.6027430295944214,0.8567693829536438,-0.2986698746681213,0.9247976541519164,0.420994758605957,0.8836081624031067,-0.4147049188613891,0.945581555366516,0.6033852100372314,0.9204695224761964,-0.3569081425666809,0.7982062101364136,0.4195981919765472,0.9435030221939088,-0.4691137373447418,0.8440106511116028,0.5884025692939758,0.9167371988296508,-0.3987794816493988,0.8297718167304993,0.4359245002269745,0.9388685822486876,-0.5170921087265015,0.8736571073532104,0.5842311382293701,0.8994384407997131,-0.3182095289230346,0.8461270928382874,0.4399786591529846,0.9207273721694946,-0.4354275465011596,0.876956582069397,0.5574943423271179,0.8177464604377747,0.0102208340540528,0.9960365891456604,0.4609159529209137,0.8347047567367554,-0.0095304232090711,0.9937804341316224,0.5574598908424377,1.145844578742981,-0.0111581934615969,0.6999776363372803,0.4640903770923614,1.1342296600341797,0.0732967555522918,0.4165486395359039,0.5596325397491455,1.3847507238388062,0.4295335710048675,0.0445823334157466,0.4692946076393127,1.3845369815826416,0.4612446427345276,0.0244695097208023,0.5587913990020752,1.4213744401931765,0.4638106524944305,0.047595340758562,0.4687684178352356,1.423228740692139,0.4948963224887848,0.0289521031081676,0.5551217198371887,1.4851019382476809,0.2784634232521057,0.0293452478945255,0.4838411211967468,1.4835611581802368,0.2833515107631683,0.0218308232724666
100,0.5034846067428589,0.227374792098999,-0.5708721280097961,0.9999544024467468,0.51374751329422,0.1979562938213348,-0.547041654586792,0.999881386756897,0.519713282585144,0.1976246386766433,-0.5471301674842834,0.9998784065246582,0.5254189968109131,0.1972405761480331,-0.5471459031105042,0.9998474717140198,0.4937584698200226,0.1995754241943359,-0.5494508147239685,0.9998979568481444,0.4869642257690429,0.2004728317260742,-0.5495327115058899,0.9999051690101624,0.4806647896766662,0.2014360725879669,-0.5497555136680603,0.9999062418937684,0.5340702533721924,0.2074058353900909,-0.3678776025772095,0.999826729297638,0.4733329117298126,0.2107096016407013,-0.3776622414588928,0.999909520149231,0.5157979130744934,0.2563593983650207,-0.5005970001220703,0.9999833703041076,0.4914022982120514,0.2590795457363128,-0.5034696459770203,0.9999879002571106,0.5891076922416687,0.3865160048007965,-0.2211256325244903,0.9999272227287292,0.4271936416625976,0.3942823708057403,-0.2700100243091583,0.9999327659606934,0.6071411967277527,0.6345483064651489,-0.1282700598239898,0.9932397603988647,0.4104717373847961,0.6571164131164551,-0.24032823741436,0.9945096969604492,0.6034256815910339,0.8547988533973694,-0.293296605348587,0.9307361245155334,0.4226689040660858,0.8815279603004456,-0.4160959422588348,0.9488537907600404,0.6037353873252869,0.9197569489479064,-0.35503950715065,0.8143167495727539,0.4207983911037445,0.9426849484443665,-0.4703915417194366,0.853989839553833,0.5891464352607727,0.916147530078888,-0.3973329961299896,0.8433434367179871,0.4380073249340057,0.937781035900116,-0.5199056267738342,0.8816508650779724,0.5853976011276245,0.8971051573753357,-0.3137800097465515,0.8578846454620361,0.4424459040164947,0.9188404083251952,-0.4369023740291595,0.8843960165977478,0.5577293038368225,0.8202998638153076,0.0099673867225646,0.9960933923721312,0.4598385095596313,0.8372949361801147,-0.0092966267839074,0.993918240070343,0.5580813884735107,1.1511530876159668,-0.0161560662090778,0.7046339511871338,0.4646734595298767,1.1405209302902222,0.0734340324997901,0.4250422418117523,0.5603636503219604,1.391295313835144,0.4197563230991363,0.0471614301204681,0.4707421064376831,1.391635537147522,0.4629118740558624,0.0265483539551496,0.5594310164451599,1.427416443824768,0.4533871710300445,0.0487134680151939,0.4699501395225525,1.4293125867843628,0.4967673420906067,0.0313733741641044,0.5558341145515442,1.4918397665023804,0.2650943100452423,0.0302269775420427,0.4863369762897491,1.4913228750228882,0.2840485274791717,0.0231102835386991
133,0.5015484094619751,0.2283806800842285,-0.5715477466583252,0.9999547600746156,0.5125076174736023,0.1987189352512359,-0.5477281212806702,0.9998820424079896,0.5189247727394104,0.1986944079399109,-0.5477930307388306,0.9998797178268432,0.5246888399124146,0.1988594532012939,-0.5478355288505554,0.9998485445976256,0.4926030039787292,0.1997642964124679,-0.5505223870277405,0.9998990893363952,0.4862655401229858,0.2005409449338913,-0.5505883097648621,0.9999068975448608,0.48023322224617,0.2014559209346771,-0.5507999658584595,0.99990713596344,0.5337737798690796,0.209403708577156,-0.3715604245662689,0.9998268485069276,0.4733985364437103,0.2106765955686569,-0.379696637392044,0.9999102354049684,0.5143397450447083,0.2574240863323211,-0.5020893216133118,0.9999831318855286,0.4898521304130554,0.2592035830020904,-0.5046964883804321,0.9999877214431764,0.589110255241394,0.3862355351448059,-0.2248230427503585,0.9999290704727172,0.4272046685218811,0.3936433792114258,-0.2710619866847992,0.999934196472168,0.6073245406150818,0.634681761264801,-0.1334273368120193,0.9936522245407104,0.4104582369327545,0.6548430919647217,-0.2398331016302108,0.9947101473808287,0.6034930348396301,0.8537017703056335,-0.294204980134964,0.9364407062530518,0.4232461154460907,0.879355788230896,-0.4171591401100158,0.9522613883018494,0.6035213470458984,0.9192988872528076,-0.3575901687145233,0.8297479152679443,0.4215018153190613,0.9410123229026794,-0.4712391495704651,0.8642197251319885,0.5890688300132751,0.915783166885376,-0.4023747742176056,0.8563358783721924,0.4388430714607239,0.9360619783401488,-0.5238747596740723,0.8898464441299438,0.5853558778762817,0.8959248065948486,-0.3156515955924988,0.8693159222602844,0.4432107210159302,0.9169644713401794,-0.4378419816493988,0.8921448588371277,0.5576441884040833,0.8198713064193726,0.0097979614511132,0.99622642993927,0.4585569202899933,0.8354593515396118,-0.009135284461081,0.9941760301589966,0.5583378672599792,1.1516269445419312,-0.0271097756922245,0.7065960168838501,0.4651051163673401,1.139841914176941,0.0743887200951576,0.433501124382019,0.5608804821968079,1.3929749727249146,0.3949539363384247,0.0482306629419326,0.4716886579990387,1.3924133777618408,0.4654160141944885,0.0282190348953008,0.5598956346511841,1.428805232048035,0.427434504032135,0.0491439774632453,0.4708051085472107,1.430241346359253,0.4992768466472626,0.0331134051084518,0.5562768578529358,1.493669867515564,0.2397442162036895,0.0303232558071613,0.4872048199176788,1.4920873641967771,0.2882013916969299,0.0238782353699207
166,0.5015674233436584,0.2280965745449066,-0.5710660815238953,0.999955952167511,0.512604296207428,0.1985530853271484,-0.5473600625991821,0.9998856782913208,0.5190240740776062,0.1986331939697265,-0.5474328398704529,0.9998834133148192,0.5247295498847961,0.1988530606031417,-0.5474652051925659,0.9998528361320496,0.4926105439662933,0.1990658342838287,-0.5503868460655212,0.9999025464057922,0.4863058626651764,0.199657917022705,-0.5504522919654846,0.9999103546142578,0.4802599847316742,0.2004307210445404,-0.5506612062454224,0.9999099373817444,0.5337814688682556,0.2094027549028396,-0.3679669499397278,0.9998301863670348,0.4734092354774475,0.2096097618341446,-0.3794873058795929,0.9999130368232728,0.514370322227478,0.25723397731781,-0.5009668469429016,0.999983251094818,0.4899005591869354,0.258514404296875,-0.5042133927345276,0.9999879002571106,0.5890907645225525,0.385758101940155,-0.2170121967792511,0.9999309182167052,0.4271634817123413,0.3930654227733612,-0.2715265452861786,0.9999350309371948,0.6073483824729919,0.6334819793701172,-0.1246595606207847,0.9939231872558594,0.4104090929031372,0.6527350544929504,-0.241368293762207,0.9949182271957396,0.6035822629928589,0.8511829376220703,-0.2913813889026642,0.94136780500412,0.4233318865299225,0.8794270753860474,-0.4178514778614044,0.9552327394485474,0.6034342050552368,0.9172273874282836,-0.3555343747138977,0.8432292938232422,0.4218500256538391,0.941020131111145,-0.4727627038955688,0.8730035424232483,0.5890582799911499,0.914419174194336,-0.4009230732917785,0.8676614165306091,0.4390229284763336,0.936004638671875,-0.526640772819519,0.896882951259613,0.5853696465492249,0.8942673802375793,-0.3130496144294739,0.8791090846061707,0.4432459771633148,0.91681706905365,-0.4383720755577087,0.8987462520599365,0.5576605200767517,0.8195340633392334,0.00980044901371,0.996320366859436,0.458130806684494,0.8346621990203857,-0.0091374032199382,0.9943761825561525,0.5592144131660461,1.1504789590835571,-0.0213721096515655,0.7111096978187561,0.4675063788890838,1.1394007205963137,0.075983852148056,0.4408708214759826,0.5624243021011353,1.3919556140899658,0.3969160318374634,0.0521706417202949,0.4739733636379242,1.3923500776290894,0.469839483499527,0.0310918241739273,0.5613214373588562,1.427393078804016,0.4288104176521301,0.0512966550886631,0.4729125797748565,1.4298850297927856,0.503645122051239,0.0358161553740501,0.5581178665161133,1.4927611351013184,0.2396211624145507,0.0318716689944267,0.4894401431083679,1.491930603981018,0.2917370796203613,0.0255335047841072
200,0.5018813610076904,0.2278903275728225,-0.5840615630149841,0.9999566674232484,0.512931227684021,0.1984321624040603,-0.5600453019142151,0.9998878836631776,0.519220769405365,0.1986042410135269,-0.5601478219032288,0.9998859167099,0.5248255729675293,0.1988534033298492,-0.560161828994751,0.9998552799224854,0.492800235748291,0.1982982158660888,-0.5636845231056213,0.9999051094055176,0.4864932298660278,0.1986800283193588,-0.5637686848640442,0.9999131560325624,0.4804195165634155,0.1992585808038711,-0.5639957785606384,0.9999121427536012,0.5338141322135925,0.2093932479619979,-0.370959609746933,0.9998317956924438,0.473426878452301,0.2081459909677505,-0.3864508271217346,0.9999157786369324,0.5144658088684082,0.2571659088134765,-0.5107088088989258,0.9999831914901732,0.489956259727478,0.2579970955848694,-0.5148087739944458,0.9999880194664,0.5890778303146362,0.3849580883979797,-0.2196524441242218,0.9999310374259948,0.4270558059215545,0.3925693333148956,-0.2717892229557037,0.9999356865882874,0.6075427532196045,0.6328818798065186,-0.1296774297952652,0.99406760931015,0.4102535247802734,0.6523060202598572,-0.2429929226636886,0.9951378107070924,0.6035692095756531,0.8498544692993164,-0.3066703081130981,0.9452616572380066,0.42332524061203,0.8795154690742493,-0.4369045197963714,0.9578757286071776,0.6032463312149048,0.9158257246017456,-0.373322993516922,0.8541549444198608,0.4220561683177948,0.9412660598754884,-0.4980469346046448,0.8806376457214355,0.5889289975166321,0.9135500192642212,-0.4194301962852478,0.8768322467803955,0.4391816258430481,0.936003565788269,-0.5508749485015869,0.9030094742774964,0.5853395462036133,0.8931718468666077,-0.3291094899177551,0.8868698477745056,0.4432350397109985,0.916809618473053,-0.4584827721118927,0.9045282006263732,0.557698667049408,0.8202255964279175,0.0098788021132349,0.9963212013244628,0.4577696621417999,0.8350029587745667,-0.0092245154082775,0.9944823384284972,0.5608708262443542,1.153614521026611,-0.0174220334738492,0.7209474444389343,0.4698567688465118,1.1444416046142578,0.0795178338885307,0.4550788998603821,0.5657297372817993,1.398072361946106,0.4074978232383728,0.057428877800703,0.4773623645305633,1.3994966745376587,0.485851377248764,0.0344642326235771,0.5647141933441162,1.4339791536331177,0.4398931860923767,0.0546251982450485,0.4762560129165649,1.4372538328170776,0.5206824541091919,0.0393141135573387,0.562229573726654,1.4992657899856567,0.2465805262327194,0.0339752733707428,0.4933057129383087,1.4995172023773191,0.3048359751701355,0.0276823882013559
233,0.501915454864502,0.2249511629343032,-0.5878207087516785,0.9999574422836304,0.5130065083503723,0.1966317892074585,-0.5636256337165833,0.9998905062675476,0.51930171251297,0.1971022933721542,-0.5637369155883789,0.999888837337494,0.5248567461967468,0.1975999772548675,-0.5637534856796265,0.999858260154724,0.4928110241889953,0.1959361881017685,-0.5670375227928162,0.999907910823822,0.4864961504936218,0.1962737441062927,-0.5671273469924927,0.9999161958694458,0.4804129898548126,0.1968722343444824,-0.5673615336418152,0.9999147057533264,0.5338262915611267,0.2087188959121704,-0.3727417886257171,0.9998347163200378,0.4734138250350952,0.20658940076828,-0.3885870575904846,0.999918818473816,0.5145299434661865,0.2550804316997528,-0.5146535038948059,0.999983251094818,0.4899958968162536,0.2551105618476867,-0.5185171961784363,0.9999881386756896,0.5893065929412842,0.3849633634090423,-0.2215268909931183,0.9999301433563232,0.4269647300243377,0.3920669853687286,-0.2742577493190765,0.9999361634254456,0.6077130436897278,0.6328871250152588,-0.1317790448665619,0.9941827058792114,0.4102426469326019,0.6518303751945496,-0.2463316023349762,0.995346188545227,0.603578507900238,0.8495412468910217,-0.3083551824092865,0.9486075639724731,0.4234665632247925,0.8794417977333069,-0.4363238513469696,0.96027934551239,0.6030920743942261,0.9150658845901488,-0.3736680448055267,0.8638138771057129,0.4227164685726166,0.9415810108184814,-0.4971719086170196,0.887508749961853,0.5888671875,0.9129858016967772,-0.4192522466182709,0.8849102258682251,0.4393651783466339,0.936054527759552,-0.5485955476760864,0.9085543751716614,0.5853118300437927,0.8927058577537537,-0.3303980231285095,0.8936615586280823,0.4433006346225738,0.9168182015419006,-0.4577394723892212,0.9098217487335204,0.5576878190040588,0.8208175897598267,0.009876262396574,0.9963266849517822,0.4572586119174957,0.8350582122802734,-0.0092251449823379,0.9945791363716124,0.5612738132476807,1.1540616750717163,-0.0224359389394521,0.7275751233100891,0.4698775708675384,1.1453402042388916,0.0826840847730636,0.4618363380432129,0.5665099024772644,1.399148941040039,0.4048061668872833,0.061525110155344,0.4782467782497406,1.3999338150024414,0.4948196709156036,0.0368132777512073,0.5656934380531311,1.4347292184829712,0.4375631511211395,0.057442832738161,0.4774199724197387,1.4373506307601929,0.5300593972206116,0.041964404284954,0.5630844831466675,1.4998940229415894,0.2434416860342025,0.0358299389481544,0.4942957460880279,1.499788761138916,0.3148861229419708,0.0293079484254121
266,0.5019708871841431,0.2240310460329055,-0.5994434952735901,0.9999589323997498,0.5130077600479126,0.1955451667308807,-0.5752578377723694,0.9998940229415894,0.519303023815155,0.1960686892271042,-0.5753808617591858,0.9998931884765624,0.5248084664344788,0.1966591328382492,-0.5753887891769409,0.999862551689148,0.492741584777832,0.1950447112321853,-0.5789387226104736,0.9999112486839294,0.4864183366298675,0.195507064461708,-0.5790405869483948,0.999919891357422,0.4802533686161041,0.1962977200746536,-0.5792697072029114,0.9999175071716307,0.533720850944519,0.208007737994194,-0.3826542496681213,0.9998399019241332,0.4733304679393768,0.2063513696193695,-0.3990223109722137,0.999922215938568,0.5145722031593323,0.2545641660690307,-0.5250044465065002,0.9999833703041076,0.4900126159191131,0.2547496557235718,-0.5292609333992004,0.999988317489624,0.5892850160598755,0.3843739032745361,-0.2227003127336502,0.9999306797981262,0.4267190396785736,0.391901284456253,-0.2783471643924713,0.9999364614486694,0.6077892184257507,0.631928563117981,-0.1316027492284774,0.994373083114624,0.4102334976196289,0.6517960429191589,-0.2480997741222381,0.9955700039863586,0.6037499308586121,0.8494866490364075,-0.308303952217102,0.9521740674972534,0.423819899559021,0.8796724081039429,-0.4382285177707672,0.9626548886299132,0.6030403971672058,0.9148024320602416,-0.373039186000824,0.8737298250198364,0.423246681690216,0.9427163600921632,-0.4997451901435852,0.8942728042602539,0.5888597965240479,0.9125667214393616,-0.419368177652359,0.8932596445083618,0.4395128488540649,0.936975359916687,-0.5519416332244873,0.9139910340309144,0.5854189991950989,0.8923729658126831,-0.3303459882736206,0.9009442329406738,0.443438172340393,0.9172990322113036,-0.459957867860794,0.91506826877594,0.5576696991920471,0.821181058883667,0.0095897447317838,0.9963772296905518,0.4569787383079529,0.8349546194076538,-0.008949083276093,0.9947038888931274,0.561393678188324,1.1542997360229492,-0.0197820179164409,0.7354293465614319,0.4697392582893371,1.1467753648757937,0.092823639512062,0.4725591838359833,0.5663062334060669,1.4004712104797363,0.4094075858592987,0.0641261860728263,0.4778545796871185,1.4013155698776243,0.5187097191810608,0.0386806353926658,0.5654932856559753,1.4361876249313354,0.4423819184303283,0.0592910945415496,0.4770562052726745,1.438944697380066,0.555596113204956,0.0447192788124084,0.5627081394195557,1.5020606517791748,0.2483600229024887,0.0365949943661689,0.4938657581806183,1.5010722875595093,0.3412027060985565,0.0304563790559768
300,0.5020915269851685,0.2237535864114761,-0.5965436697006226,0.9999582171440125,0.5130336284637451,0.1950654089450836,-0.5727721452713013,0.9998933672904968,0.5193153619766235,0.1955575942993164,-0.5728760361671448,0.9998920559883118,0.5248082876205444,0.1961647868156433,-0.5729013681411743,0.999861478805542,0.4927926957607269,0.1947335451841354,-0.5765135288238525,0.9999110102653505,0.4864815175533294,0.1952710896730423,-0.5766035318374634,0.9999197721481324,0.4803090095520019,0.1961679756641388,-0.5768250226974487,0.9999171495437622,0.5336056351661682,0.2074605673551559,-0.3830239176750183,0.9998367428779602,0.4733396172523498,0.2063093185424804,-0.4003420174121856,0.9999219179153442,0.5147154927253723,0.2541110217571258,-0.5232999324798584,0.999983012676239,0.4902095794677734,0.2545010149478912,-0.5275934338569641,0.9999881386756896,0.5892717242240906,0.3834865391254425,-0.2234270870685577,0.9999306201934814,0.4267064332962036,0.391606330871582,-0.2840712666511535,0.9999356865882874,0.6079652905464172,0.6310792565345764,-0.1312815994024276,0.9943867325782776,0.4102347493171692,0.6518126130104065,-0.2550464570522308,0.9956617951393129,0.6039156317710876,0.8493303656578064,-0.3081255257129669,0.954943835735321,0.423953652381897,0.880334198474884,-0.4418847262859344,0.9642313122749328,0.6030400395393372,0.9142040014266968,-0.3714403808116913,0.8814848065376282,0.4233683943748474,0.9434572458267212,-0.5031510591506958,0.8991305232048035,0.5888883471488953,0.9121523499488832,-0.4162797033786773,0.8997654914855957,0.4395659267902374,0.9378378391265868,-0.5543848872184753,0.9178602695465088,0.5855687260627747,0.8920174241065979,-0.3295176327228546,0.9063298106193542,0.4434716999530792,0.9179810881614684,-0.463339239358902,0.9185404777526855,0.557673454284668,0.8211021423339844,0.0097482865676283,0.996325671672821,0.4568430185317993,0.8346418142318726,-0.0091255092993378,0.9947040677070618,0.5613406896591187,1.155126690864563,-0.0255330801010131,0.7377105951309204,0.4696483612060547,1.1466394662857056,0.0798935145139694,0.4755054712295532,0.5660911798477173,1.3989861011505127,0.4098655879497528,0.067965030670166,0.4775377213954925,1.4000365734100342,0.4953707456588745,0.041634876281023,0.5653349757194519,1.4341182708740234,0.4435158371925354,0.0616771876811981,0.4767700731754303,1.4372715950012207,0.5317668318748474,0.0472374968230724,0.5624330639839172,1.5011943578720093,0.2522275745868683,0.0384278818964958,0.4933604598045349,1.5007206201553345,0.3155502080917358,0.0323256216943264
